transaction_id,customer_id,amount,transaction_hour,account_age_days,previous_transaction_count,previous_chargeback_count,failed_payment_count,device_account_count,IP_account_count,billing_shipping_match,IP_shipping_match,payment_method,customer_country,shipping_country,device_age_days,transaction_frequency,average_transaction_amount,amount_deviation,is_new_device,is_new_location,velocity_1h,velocity_24h,previous_fraud_flag,chargeback_label
TXN-29103,CUSTOMER-11538,1647.12,6,491,26,0,0,1,5,1,1,credit_card,IN,IN,345,4.8,1609.16,1.02,0,0,0,3,0,0
TXN-29104,CUSTOMER-11274,2388.8,18,485,11,4,0,1,1,1,1,debit_card,SG,SG,286,2.1,1503.87,1.59,0,0,0,2,1,1
TXN-29105,CUSTOMER-12782,2680.0,18,658,16,0,0,1,1,1,0,credit_card,SG,SG,68,1.52,2029.56,1.32,0,0,0,0,0,0
TXN-29106,CUSTOMER-10947,4162.7,20,859,17,0,0,1,1,1,1,credit_card,IN,IN,480,0.35,3656.15,1.14,0,0,0,3,0,0
TXN-29107,CUSTOMER-11299,7605.92,10,924,19,0,0,4,4,1,1,debit_card,AU,AU,38,0.68,4391.71,1.73,0,0,1,2,0,1
TXN-29108,CUSTOMER-12512,1450.61,5,484,29,0,0,3,3,0,1,net_banking,SG,FR,16,2.87,3491.1,0.42,0,1,0,3,0,1
TXN-29109,CUSTOMER-12189,888.3,7,821,17,0,2,1,1,1,1,debit_card,US,US,442,1.28,486.65,1.83,0,0,0,2,0,1
TXN-29110,CUSTOMER-10882,2573.8,0,436,30,0,6,1,1,1,1,credit_card,IN,IN,408,0.58,1762.01,1.46,0,0,0,1,0,1
TXN-29111,CUSTOMER-11848,16905.21,22,194,10,2,1,1,1,1,1,net_banking,US,US,0,3.4,3471.37,4.87,1,0,0,3,1,1
TXN-29112,CUSTOMER-11976,2488.98,7,465,25,0,0,1,1,0,0,upi,IN,DE,386,1.06,2888.79,0.86,0,1,2,2,0,1
TXN-29113,CUSTOMER-14269,7668.97,4,977,21,0,0,5,5,1,1,credit_card,DE,DE,57,0.7,1159.3,6.62,1,0,1,3,0,1
TXN-29114,CUSTOMER-14569,2938.2,9,75,39,0,1,1,1,1,1,credit_card,SG,SG,14,0.5,2758.99,1.06,0,1,0,3,0,0
TXN-29115,CUSTOMER-12965,5763.11,1,977,33,0,0,1,1,1,1,credit_card,US,US,3,1.62,2907.95,1.98,1,0,0,3,0,0
TXN-29116,CUSTOMER-13064,4374.55,3,159,28,0,0,1,1,1,1,credit_card,US,US,107,3.65,2911.27,1.5,0,0,0,2,0,0
TXN-29117,CUSTOMER-13129,4506.72,21,489,4,0,2,1,7,1,1,credit_card,IN,IN,7,0.97,2849.61,1.58,1,1,5,16,0,1
TXN-29118,CUSTOMER-10498,2146.93,1,99,11,4,1,1,1,1,0,upi,GB,GB,2,4.73,3950.62,0.54,1,0,0,0,1,1
TXN-29119,CUSTOMER-12217,847.11,14,115,26,0,0,1,1,1,1,credit_card,JP,JP,188,3.74,1202.04,0.7,0,0,0,1,0,0
TXN-29120,CUSTOMER-10989,1008.37,19,379,13,0,1,1,1,0,0,debit_card,IN,AU,191,3.0,726.34,1.39,0,1,1,2,0,1
TXN-29121,CUSTOMER-12609,1779.57,9,594,24,0,0,9,9,1,1,credit_card,GB,GB,43,3.71,4202.69,0.42,1,0,8,21,0,1
TXN-29122,CUSTOMER-12476,4132.95,20,823,9,0,0,1,1,1,1,credit_card,IN,IN,392,2.59,3477.99,1.19,0,0,0,0,0,0
TXN-29123,CUSTOMER-14515,662.06,23,62,6,0,0,1,1,1,1,credit_card,IN,IN,16,0.38,1156.39,0.57,0,0,0,0,0,0
TXN-29124,CUSTOMER-11371,4404.6,23,131,23,0,1,1,1,1,1,net_banking,AE,AE,423,4.17,2925.58,1.51,0,0,0,2,0,0
TXN-29125,CUSTOMER-13589,2461.63,1,247,33,0,7,1,1,1,1,debit_card,IN,IN,269,0.95,1981.6,1.24,0,0,1,2,0,1
TXN-29126,CUSTOMER-12503,3308.59,5,394,21,0,0,1,4,1,1,credit_card,IN,IN,7,0.51,3013.63,1.1,1,0,0,0,0,0
TXN-29127,CUSTOMER-14810,1770.79,21,642,34,0,0,1,1,0,1,debit_card,IN,JP,234,2.15,2084.03,0.85,0,1,2,5,0,1
TXN-29128,CUSTOMER-10179,4291.55,13,410,16,1,0,1,1,1,1,credit_card,IN,IN,300,2.71,2183.74,1.97,0,0,0,0,1,1
TXN-29129,CUSTOMER-11930,3440.73,4,878,14,0,1,1,1,1,1,credit_card,IN,IN,263,4.59,3997.89,0.86,0,1,1,1,0,0
TXN-29130,CUSTOMER-12549,997.88,23,975,26,0,0,1,1,1,1,upi,IN,IN,144,3.85,2228.12,0.45,0,0,0,3,0,0
TXN-29131,CUSTOMER-14835,3696.41,1,427,10,0,1,2,2,1,1,net_banking,AU,AU,9,1.95,2086.04,1.77,1,0,0,3,0,0
TXN-29132,CUSTOMER-10112,8363.67,13,913,38,0,2,1,1,1,1,debit_card,IN,IN,94,1.53,4987.66,1.68,0,0,0,1,0,0
TXN-29133,CUSTOMER-13220,1276.65,12,669,8,0,1,1,1,1,1,credit_card,IN,IN,9,4.94,723.81,1.76,1,0,0,3,0,0
TXN-29134,CUSTOMER-10715,12641.06,1,727,8,0,1,2,3,0,1,net_banking,DE,DE,9,1.13,1810.66,6.98,1,1,1,1,0,1
TXN-29135,CUSTOMER-11402,2176.22,22,325,19,0,2,1,1,1,1,credit_card,IN,IN,364,3.67,2899.15,0.75,0,1,0,0,0,0
TXN-29136,CUSTOMER-12925,4245.83,8,942,25,0,0,1,1,1,1,debit_card,SG,SG,61,3.19,3594.78,1.18,0,0,2,4,0,0
TXN-29137,CUSTOMER-11382,4408.43,2,545,25,0,0,1,1,1,1,credit_card,IN,IN,49,2.45,4194.49,1.05,0,0,1,3,0,0
TXN-29138,CUSTOMER-13128,3364.0,14,374,26,0,1,1,1,1,1,net_banking,IN,IN,134,4.08,428.42,7.85,0,0,0,2,0,1
TXN-29139,CUSTOMER-14909,760.89,22,843,13,0,1,1,1,1,0,credit_card,IN,IN,62,0.75,1643.49,0.46,0,0,3,9,0,1
TXN-29140,CUSTOMER-13012,1142.08,2,297,11,0,1,1,6,1,1,credit_card,IN,IN,463,3.43,2690.58,0.42,0,1,0,0,0,1
TXN-29141,CUSTOMER-11209,3904.62,11,278,17,0,0,1,1,1,1,upi,US,US,396,2.49,3028.85,1.29,0,0,0,0,0,0
TXN-29142,CUSTOMER-13126,3736.4,5,995,33,0,0,1,1,1,0,credit_card,IN,IN,495,3.34,2403.76,1.55,0,0,0,3,0,0
TXN-29143,CUSTOMER-10037,4355.51,18,295,16,0,3,1,1,1,1,credit_card,US,US,321,1.48,2306.39,1.89,0,0,2,3,0,1
TXN-29144,CUSTOMER-11829,2181.59,16,526,9,0,7,1,7,1,1,debit_card,IN,IN,42,2.45,1800.78,1.21,0,0,1,1,0,1
TXN-29145,CUSTOMER-13061,1633.63,5,114,21,0,1,1,7,1,1,debit_card,IN,IN,451,3.1,1161.2,1.41,0,0,0,3,0,1
TXN-29146,CUSTOMER-13342,1901.13,18,975,15,4,2,1,1,0,0,credit_card,IN,GB,414,3.63,2950.38,0.64,0,1,0,2,1,1
TXN-29147,CUSTOMER-13942,2632.06,16,492,26,0,1,1,3,1,1,credit_card,IN,IN,489,0.48,1993.18,1.32,0,0,9,13,0,1
TXN-29148,CUSTOMER-10810,5002.13,15,56,38,1,0,1,7,0,1,credit_card,FR,GB,294,1.95,3181.11,1.57,0,1,0,2,1,1
TXN-29149,CUSTOMER-13073,1380.05,20,878,22,0,0,1,1,1,1,net_banking,IN,IN,12,2.43,1421.31,0.97,0,0,0,2,0,0
TXN-29150,CUSTOMER-14119,6579.86,7,141,11,0,0,1,2,1,1,credit_card,IN,IN,12,4.6,3741.23,1.76,0,0,0,3,0,0
TXN-29151,CUSTOMER-11527,3456.42,23,718,25,0,2,1,1,1,1,credit_card,IN,IN,137,2.41,2629.94,1.31,0,0,1,4,0,1
TXN-29152,CUSTOMER-13520,1488.35,23,651,22,0,0,1,1,1,1,credit_card,AU,AU,233,2.41,2174.63,0.68,0,0,0,0,0,0
TXN-29153,CUSTOMER-14892,1141.43,18,618,33,1,1,1,2,1,0,debit_card,IN,IN,404,3.7,1324.6,0.86,0,0,0,2,1,1
TXN-29154,CUSTOMER-10496,2239.44,7,884,30,0,0,1,3,1,1,debit_card,AU,AU,76,0.42,2158.57,1.04,0,0,0,0,0,0
TXN-29155,CUSTOMER-14996,2277.13,19,802,27,0,0,1,1,1,1,credit_card,US,US,432,3.19,2001.76,1.14,0,0,1,1,0,0
TXN-29156,CUSTOMER-10425,1670.24,14,408,24,0,1,1,1,1,1,credit_card,US,US,422,3.98,1207.48,1.38,0,0,1,4,0,0
TXN-29157,CUSTOMER-12748,3563.01,7,77,28,0,0,1,1,1,1,credit_card,IN,IN,64,2.26,1935.76,1.84,0,0,0,0,0,0
TXN-29158,CUSTOMER-12066,1568.02,2,1,0,0,2,2,2,1,1,credit_card,IN,IN,9,0.0,1951.7,0.8,1,0,1,2,0,1
TXN-29159,CUSTOMER-11983,5276.48,15,785,16,0,0,1,6,1,1,credit_card,DE,DE,188,2.08,3446.03,1.53,0,0,0,1,0,0
TXN-29160,CUSTOMER-11469,2024.79,2,34,19,0,0,1,1,1,1,credit_card,IN,IN,309,0.86,3394.6,0.6,0,0,0,0,0,0
TXN-29161,CUSTOMER-13801,1402.53,0,776,15,0,0,6,2,1,1,debit_card,IN,IN,9,2.99,2190.85,0.64,0,0,0,3,0,1
TXN-29162,CUSTOMER-11234,2978.96,7,394,11,0,1,1,1,1,1,debit_card,IN,IN,161,0.31,2462.51,1.21,0,0,0,0,0,0
TXN-29163,CUSTOMER-11798,2144.88,23,217,14,0,0,1,1,1,0,credit_card,IN,IN,376,2.99,3605.83,0.59,0,0,0,3,0,0
TXN-29164,CUSTOMER-10565,3465.94,8,66,15,1,0,1,6,1,1,credit_card,SG,SG,488,0.47,3079.29,1.13,0,0,0,0,1,1
TXN-29165,CUSTOMER-13020,2924.3,21,68,23,0,1,4,6,1,1,credit_card,IN,IN,18,4.69,2149.82,1.36,0,1,1,4,0,1
TXN-29166,CUSTOMER-11305,1085.96,11,223,21,0,0,2,2,1,1,credit_card,US,US,1,4.08,1841.06,0.59,1,0,0,1,0,0
TXN-29167,CUSTOMER-10133,6613.31,17,360,14,1,0,1,1,0,0,upi,IN,AU,174,4.15,3339.68,1.98,0,1,4,14,1,1
TXN-29168,CUSTOMER-10449,1031.28,16,457,26,4,1,1,6,1,1,upi,IN,IN,405,1.8,865.38,1.19,0,0,0,3,1,1
TXN-29169,CUSTOMER-11831,2374.43,7,293,27,0,0,6,6,1,0,credit_card,AU,AU,33,2.52,1886.98,1.26,1,0,0,1,0,1
TXN-29170,CUSTOMER-12159,1568.28,19,325,27,0,0,1,1,1,1,credit_card,IN,IN,230,3.02,892.04,1.76,0,0,3,9,0,1
TXN-29171,CUSTOMER-13627,2457.14,10,202,13,0,0,9,7,1,1,credit_card,US,US,2,2.41,2620.35,0.94,0,0,0,3,0,1
TXN-29172,CUSTOMER-10850,1721.76,6,592,34,0,0,1,1,1,1,upi,IN,IN,113,4.72,2499.18,0.69,0,0,1,3,0,0
TXN-29173,CUSTOMER-13963,1780.99,13,954,41,0,0,1,1,1,1,credit_card,AU,AU,215,1.71,1870.56,0.95,0,0,0,2,0,0
TXN-29174,CUSTOMER-11481,2804.1,9,577,21,0,2,1,1,1,1,credit_card,IN,IN,162,4.15,3385.61,0.83,0,0,2,2,0,1
TXN-29175,CUSTOMER-10901,6928.89,14,296,15,0,3,1,1,1,1,credit_card,AE,AE,155,1.54,3501.43,1.98,0,0,3,13,0,1
TXN-29176,CUSTOMER-14855,1185.69,11,791,11,0,2,1,1,1,1,upi,IN,IN,368,1.1,1203.58,0.99,0,0,0,1,0,0
TXN-29177,CUSTOMER-11540,3074.69,19,945,21,0,0,1,1,1,0,credit_card,GB,GB,6,1.76,3354.73,0.92,1,0,0,3,0,0
TXN-29178,CUSTOMER-11900,4381.97,16,260,6,0,0,2,2,1,1,upi,JP,JP,1,1.34,3129.63,1.4,1,0,0,2,0,0
TXN-29179,CUSTOMER-12945,2122.17,7,788,10,0,2,5,5,1,1,debit_card,US,US,15,2.19,2352.22,0.9,1,0,0,2,0,1
TXN-29180,CUSTOMER-14958,1606.64,13,517,17,0,1,1,1,0,1,credit_card,GB,FR,50,0.1,1319.79,1.22,0,1,0,2,0,0
TXN-29181,CUSTOMER-13245,2333.53,14,131,15,0,0,1,1,1,1,credit_card,US,US,103,4.89,1742.02,1.34,0,0,2,2,0,0
TXN-29182,CUSTOMER-10515,1180.95,10,776,32,0,2,1,1,1,1,credit_card,IN,IN,470,0.33,2407.01,0.49,0,1,7,21,0,1
TXN-29183,CUSTOMER-11592,1021.45,11,324,14,0,0,1,6,0,0,credit_card,IN,FR,216,2.68,546.01,1.87,0,1,0,2,0,1
TXN-29184,CUSTOMER-10084,4443.39,19,67,16,1,0,1,1,1,1,credit_card,US,US,361,1.36,2861.65,1.55,0,0,0,0,1,1
TXN-29185,CUSTOMER-13743,889.34,15,125,22,0,0,1,1,1,1,credit_card,AU,AU,34,3.4,540.85,1.64,0,1,0,1,0,0
TXN-29186,CUSTOMER-14894,5660.87,19,392,18,0,1,4,4,1,1,credit_card,DE,DE,14,0.5,4999.05,1.13,0,0,0,3,0,1
TXN-29187,CUSTOMER-12128,2497.38,17,401,12,0,0,1,6,1,0,debit_card,IN,IN,400,4.22,2423.0,1.03,0,0,1,3,0,1
TXN-29188,CUSTOMER-11602,1018.93,9,826,51,3,0,1,1,1,0,debit_card,CA,CA,103,0.67,1346.47,0.76,0,0,1,4,1,1
TXN-29189,CUSTOMER-14618,1450.51,18,682,12,0,1,6,7,1,1,net_banking,IN,IN,34,3.33,2855.46,0.51,0,1,1,3,0,1
TXN-29190,CUSTOMER-11223,1778.16,17,335,13,1,0,1,1,1,1,debit_card,US,US,83,3.39,2085.38,0.85,0,0,0,0,1,1
TXN-29191,CUSTOMER-14330,3794.64,0,961,14,0,6,4,4,0,1,credit_card,IN,CA,41,4.46,2778.47,1.37,0,1,3,16,0,1
TXN-29192,CUSTOMER-11843,1789.3,21,28,18,0,0,1,1,1,1,debit_card,IN,IN,307,4.02,3190.95,0.56,0,1,0,3,0,0
TXN-29193,CUSTOMER-12292,1063.1,3,687,15,0,0,1,1,1,1,credit_card,AE,AE,86,3.65,2384.95,0.45,0,1,0,0,0,0
TXN-29194,CUSTOMER-11590,2468.76,22,818,18,0,0,1,7,0,0,upi,GB,US,465,4.51,3529.32,0.7,0,1,0,3,0,1
TXN-29195,CUSTOMER-12897,22450.97,6,937,9,0,0,1,1,1,1,debit_card,SG,SG,51,3.33,2930.83,7.66,0,0,1,4,0,1
TXN-29196,CUSTOMER-14489,2152.79,0,803,16,2,0,1,5,1,1,credit_card,US,US,2,1.87,2918.58,0.74,1,0,0,2,1,1
TXN-29197,CUSTOMER-10009,1071.15,7,843,30,0,1,1,4,1,1,credit_card,IN,IN,139,2.13,714.53,1.5,0,0,0,1,0,0
TXN-29198,CUSTOMER-14709,1352.12,16,616,23,0,1,1,3,1,1,credit_card,IN,IN,219,4.94,2299.42,0.59,0,0,0,1,0,0
TXN-29199,CUSTOMER-10715,1932.23,7,44,14,0,1,1,1,1,1,credit_card,IN,IN,175,3.05,1939.72,1.0,0,0,0,3,0,0
TXN-29200,CUSTOMER-11928,1287.4,4,100,6,1,2,1,1,1,1,upi,DE,DE,162,3.37,2204.43,0.58,0,0,0,1,1,1
TXN-29201,CUSTOMER-10110,6268.0,0,225,20,0,3,1,1,1,1,credit_card,US,US,4,1.21,3622.91,1.73,1,0,0,2,1,1
TXN-29202,CUSTOMER-14930,2251.73,14,418,32,0,1,1,1,1,1,upi,IN,IN,475,2.59,2581.44,0.87,0,0,0,2,0,0
TXN-29203,CUSTOMER-10266,3718.43,3,615,7,0,0,1,1,1,1,credit_card,IN,IN,294,4.38,2879.98,1.29,0,0,1,3,0,0
TXN-29204,CUSTOMER-13224,4267.64,6,261,41,0,0,1,4,1,1,credit_card,US,US,498,0.62,3603.88,1.18,0,0,0,2,0,0
TXN-29205,CUSTOMER-10955,2967.92,13,764,7,0,0,1,1,0,0,credit_card,IN,JP,2,3.48,2242.57,1.32,1,1,6,11,0,1
TXN-29206,CUSTOMER-11350,2622.91,11,676,11,1,0,1,1,1,1,upi,IN,IN,161,3.54,1561.14,1.68,0,0,2,3,1,1
TXN-29207,CUSTOMER-11575,2034.6,20,291,23,0,1,1,1,1,1,debit_card,IN,IN,313,2.6,1409.08,1.44,0,0,1,3,0,0
TXN-29208,CUSTOMER-12224,190.28,2,211,26,0,1,1,1,1,0,upi,DE,DE,261,2.86,100.0,1.9,0,1,0,1,0,1
TXN-29209,CUSTOMER-13832,2083.99,19,655,26,0,1,1,1,1,1,debit_card,IN,IN,240,0.38,2481.19,0.84,0,0,0,1,0,0
TXN-29210,CUSTOMER-13256,287.36,17,455,13,0,0,1,6,1,0,debit_card,IN,IN,486,0.6,146.25,1.96,0,0,2,4,0,1
TXN-29211,CUSTOMER-11059,1610.16,7,235,23,0,0,1,1,1,1,credit_card,GB,GB,273,1.64,2410.44,0.67,0,0,0,0,0,0
TXN-29212,CUSTOMER-11958,3546.4,1,533,22,0,0,1,1,1,1,debit_card,IN,IN,388,4.4,1932.3,1.84,0,1,3,14,0,1
TXN-29213,CUSTOMER-14945,300.51,5,68,16,0,1,1,1,1,1,credit_card,DE,DE,452,1.35,293.54,1.02,0,0,0,1,0,0
TXN-29214,CUSTOMER-13148,2750.05,6,580,9,0,0,1,1,1,1,credit_card,IN,IN,8,3.51,2157.84,1.27,1,0,0,0,0,0
TXN-29215,CUSTOMER-12520,5620.58,6,245,28,0,0,1,1,1,1,credit_card,IN,IN,232,3.65,3025.55,1.86,0,0,0,2,0,0
TXN-29216,CUSTOMER-13654,4277.21,12,574,52,0,0,1,1,1,1,credit_card,FR,FR,84,0.86,2472.45,1.73,0,0,0,2,0,0
TXN-29217,CUSTOMER-12571,11360.46,0,236,13,0,1,1,1,1,1,credit_card,GB,GB,153,1.76,3578.38,3.17,0,0,2,4,0,1
TXN-29218,CUSTOMER-12928,2025.16,7,330,25,0,0,2,2,1,1,credit_card,IN,IN,9,3.39,3005.03,0.67,1,0,1,1,0,0
TXN-29219,CUSTOMER-13888,1149.63,22,362,7,0,3,1,1,1,1,credit_card,SG,SG,164,2.9,1440.25,0.8,0,0,0,1,0,1
TXN-29220,CUSTOMER-10888,2555.72,12,530,7,0,1,1,4,1,1,credit_card,GB,GB,243,1.6,3446.98,0.74,0,0,2,4,0,1
TXN-29221,CUSTOMER-10745,2848.55,23,742,13,1,1,1,1,1,1,credit_card,IN,IN,60,3.4,1929.08,1.48,0,0,0,2,1,1
TXN-29222,CUSTOMER-13515,5562.54,19,464,18,0,0,2,2,1,1,debit_card,US,US,5,4.38,3988.74,1.39,1,0,1,1,0,1
TXN-29223,CUSTOMER-12931,1186.39,23,228,25,0,1,2,2,1,1,credit_card,IN,IN,1,4.63,2026.15,0.59,1,0,1,2,0,1
TXN-29224,CUSTOMER-12680,1997.68,18,869,28,0,0,1,1,1,1,credit_card,IN,IN,329,3.94,1463.54,1.36,0,0,0,3,0,0
TXN-29225,CUSTOMER-10176,3475.39,16,508,23,0,0,1,1,1,1,credit_card,IN,IN,478,3.51,4391.44,0.79,0,0,0,0,0,0
TXN-29226,CUSTOMER-10566,3190.03,12,381,16,0,0,1,1,1,1,credit_card,IN,IN,142,1.0,2344.52,1.36,0,0,1,2,0,0
TXN-29227,CUSTOMER-13218,2403.77,15,126,8,0,2,1,1,0,0,credit_card,GB,CA,384,0.77,2098.56,1.15,0,1,0,0,0,1
TXN-29228,CUSTOMER-14358,3233.5,23,657,26,1,0,1,1,1,1,credit_card,IN,IN,4,1.62,3799.69,0.85,1,0,0,0,1,1
TXN-29229,CUSTOMER-14627,4749.66,14,881,7,2,2,1,1,1,1,debit_card,IN,IN,8,1.74,3701.45,1.28,1,0,1,2,1,1
TXN-29230,CUSTOMER-11395,15041.85,10,840,11,0,0,4,4,1,1,credit_card,IN,IN,18,3.34,3062.04,4.91,0,0,0,2,0,1
TXN-29231,CUSTOMER-11221,3266.93,11,113,18,0,0,1,1,1,1,debit_card,SG,SG,323,0.39,3294.28,0.99,0,0,2,4,0,0
TXN-29232,CUSTOMER-10948,4212.9,21,242,24,0,0,1,3,1,1,upi,IN,IN,341,0.53,3242.65,1.3,0,0,5,17,0,1
TXN-29233,CUSTOMER-10585,1909.05,2,144,15,0,1,1,3,1,1,debit_card,IN,IN,491,2.98,2236.18,0.85,0,0,0,0,0,0
TXN-29234,CUSTOMER-12863,884.09,23,552,9,0,0,3,3,1,1,debit_card,IN,IN,14,3.37,2080.88,0.42,0,0,0,2,0,0
TXN-29235,CUSTOMER-11621,1546.36,8,672,24,0,1,1,5,1,1,debit_card,IN,IN,254,3.96,2482.6,0.62,0,0,7,21,0,1
TXN-29236,CUSTOMER-13356,3684.19,13,979,26,0,1,1,1,1,0,credit_card,IN,IN,201,3.14,2863.04,1.29,0,0,1,4,0,1
TXN-29237,CUSTOMER-12350,4205.7,6,438,25,0,0,1,1,1,1,upi,IN,IN,325,3.24,3116.41,1.35,0,0,0,0,1,0
TXN-29238,CUSTOMER-13192,2153.31,10,337,20,1,1,4,2,0,1,upi,IN,AU,32,1.82,1573.76,1.37,0,1,0,0,1,1
TXN-29239,CUSTOMER-13208,755.1,9,407,16,0,0,1,2,1,1,credit_card,CA,CA,389,4.18,703.84,1.07,0,0,1,2,0,0
TXN-29240,CUSTOMER-12577,6063.65,2,588,24,0,0,1,1,1,1,debit_card,IN,IN,83,3.18,3118.18,1.94,0,0,0,2,0,0
TXN-29241,CUSTOMER-10532,1912.06,18,167,11,0,0,1,1,1,1,credit_card,IN,IN,53,3.72,1855.21,1.03,0,1,0,3,0,0
TXN-29242,CUSTOMER-11232,1332.76,1,795,29,0,1,1,1,1,1,credit_card,IN,IN,59,3.99,2711.91,0.49,0,0,0,1,0,0
TXN-29243,CUSTOMER-11994,7595.66,16,621,18,0,0,1,1,1,1,net_banking,IN,IN,237,4.01,4215.67,1.8,0,0,0,0,0,0
TXN-29244,CUSTOMER-11698,2764.28,1,706,20,0,6,1,1,1,1,credit_card,IN,IN,437,1.44,2356.01,1.17,0,0,2,5,0,1
TXN-29245,CUSTOMER-13371,5406.14,20,739,19,1,1,1,1,1,0,credit_card,IN,IN,94,3.81,3909.88,1.38,0,0,1,3,1,1
TXN-29246,CUSTOMER-11546,3308.2,15,970,10,2,1,7,6,1,0,credit_card,US,US,41,2.04,2394.48,1.38,0,0,0,1,1,1
TXN-29247,CUSTOMER-13166,4201.09,16,166,24,0,1,1,1,1,1,upi,DE,DE,446,3.88,2586.92,1.62,0,1,0,3,0,0
TXN-29248,CUSTOMER-11438,4134.6,9,532,9,0,1,2,2,1,0,debit_card,IN,IN,6,4.2,2934.15,1.41,1,0,2,4,0,1
TXN-29249,CUSTOMER-10371,1471.68,3,164,13,0,0,1,1,1,1,debit_card,IN,IN,37,0.66,2054.7,0.72,0,0,0,1,0,0
TXN-29250,CUSTOMER-14505,2128.98,10,641,8,3,1,1,1,1,0,credit_card,IN,IN,392,1.47,1500.49,1.42,0,0,0,3,1,1
TXN-29251,CUSTOMER-10617,6587.22,16,261,37,0,0,2,2,1,1,net_banking,US,US,6,3.85,1503.78,4.38,1,0,0,3,0,1
TXN-29252,CUSTOMER-14167,1832.36,23,563,19,0,2,1,6,1,1,credit_card,US,US,487,4.54,1801.26,1.02,0,0,0,2,0,1
TXN-29253,CUSTOMER-14015,1478.48,11,260,14,0,0,1,1,1,0,credit_card,US,US,192,1.69,1016.93,1.45,0,1,0,0,0,0
TXN-29254,CUSTOMER-14180,2573.81,20,174,38,0,1,1,7,1,1,credit_card,AU,AU,13,3.28,1766.94,1.46,0,0,1,3,0,1
TXN-29255,CUSTOMER-12257,845.72,9,810,9,1,1,1,1,0,1,upi,IN,CA,298,1.39,430.59,1.96,0,1,0,2,1,1
TXN-29256,CUSTOMER-14355,1286.64,15,95,28,1,2,1,1,1,1,net_banking,IN,IN,408,2.98,2204.7,0.58,0,0,2,3,1,1
TXN-29257,CUSTOMER-13311,3074.47,3,356,26,1,0,1,1,1,1,credit_card,IN,IN,345,3.86,2750.88,1.12,0,0,1,1,1,1
TXN-29258,CUSTOMER-10932,1346.93,2,369,8,0,0,2,2,1,1,credit_card,GB,GB,6,1.37,3353.16,0.4,1,0,0,2,0,0
TXN-29259,CUSTOMER-12330,2922.26,8,551,18,0,1,1,1,1,1,net_banking,IN,IN,430,4.32,1626.5,1.8,0,0,0,2,0,0
TXN-29260,CUSTOMER-10394,18876.66,5,906,17,0,0,9,9,1,1,debit_card,US,US,43,1.93,2678.13,7.05,1,0,2,4,0,1
TXN-29261,CUSTOMER-12466,2039.01,11,720,29,0,0,1,6,1,1,debit_card,IN,IN,99,3.4,2280.74,0.89,0,0,0,2,1,1
TXN-29262,CUSTOMER-13278,208.13,0,141,16,0,0,1,4,1,1,credit_card,SG,SG,144,2.97,306.69,0.68,0,0,1,3,0,0
TXN-29263,CUSTOMER-11930,4600.03,13,769,21,0,2,1,2,1,1,debit_card,US,US,351,4.28,3490.61,1.32,0,0,0,1,0,1
TXN-29264,CUSTOMER-10626,1683.82,23,166,14,0,0,1,1,1,1,credit_card,IN,IN,400,4.05,2124.6,0.79,0,0,0,1,0,0
TXN-29265,CUSTOMER-14658,3728.87,9,702,12,0,0,7,7,1,1,debit_card,IN,IN,45,4.59,3358.29,1.11,0,0,0,3,0,1
TXN-29266,CUSTOMER-12880,5236.59,17,318,11,0,0,7,1,1,1,credit_card,IN,IN,18,2.46,3004.0,1.74,0,0,0,2,0,1
TXN-29267,CUSTOMER-13167,4817.64,12,630,15,0,0,1,1,1,1,debit_card,IN,IN,172,1.07,2889.56,1.67,0,0,0,0,0,0
TXN-29268,CUSTOMER-13423,7264.39,8,657,24,0,0,1,1,1,1,upi,SG,SG,442,1.16,4056.16,1.79,0,0,3,14,0,1
TXN-29269,CUSTOMER-12110,1428.05,22,992,12,0,0,1,1,1,1,credit_card,AE,AE,9,4.41,2582.09,0.55,1,0,0,2,0,0
TXN-29270,CUSTOMER-11166,2582.46,18,861,5,0,5,1,6,1,1,credit_card,IN,IN,111,4.48,2928.07,0.88,0,0,0,1,0,1
TXN-29271,CUSTOMER-12782,1403.73,3,334,19,1,1,2,2,1,1,credit_card,US,US,46,0.11,724.92,1.94,0,0,0,0,1,1
TXN-29272,CUSTOMER-11892,3678.7,2,988,46,0,0,1,1,1,1,upi,IN,IN,426,0.68,3314.04,1.11,0,0,1,2,0,0
TXN-29273,CUSTOMER-13183,72.76,5,473,18,0,0,1,1,0,0,credit_card,CA,SG,128,0.2,100.0,0.73,0,1,0,1,0,0
TXN-29274,CUSTOMER-11640,4747.09,8,640,43,0,1,1,6,0,1,credit_card,DE,GB,325,1.36,3162.63,1.5,0,1,3,11,0,1
TXN-29275,CUSTOMER-10782,1493.49,9,144,15,0,0,1,1,1,1,debit_card,IN,IN,432,0.19,3699.41,0.4,0,0,1,2,0,0
TXN-29276,CUSTOMER-14693,2575.06,8,53,11,0,4,1,1,1,1,debit_card,IN,IN,142,1.96,2701.13,0.95,0,0,0,2,0,1
TXN-29277,CUSTOMER-12057,6260.06,16,121,13,0,2,1,1,0,0,upi,IN,IN,203,4.33,4005.48,1.56,0,1,0,3,0,1
TXN-29278,CUSTOMER-12324,3154.06,9,123,10,0,1,1,1,1,1,credit_card,IN,IN,2,3.92,2033.58,1.55,1,0,0,0,0,0
